review,sentiment
saw movie 12 came recall scariest scene big bird eating men dangling helplessly parachutes right air horror horroras young kid going cheesy b films saturday afternoons tired formula monster type movies usually included hero beautiful woman daughter professor happy resolution monster died end didnt care romantic angle 12 year old predictable plots love unintentional humorbut year later saw psycho came loved star janet leigh bumped early film sat took notice point screenwriters making story scary possible wellworn formula rules,negative
im big fan bolls work enjoyed movie postal maybe im boll apparently bought rights use far cry long ago game finsished people enjoyed killing mercs infiltrating secret research labs located tropical island warned far cry mr boll schemed legion schmucks feeling loneley set mr boll invites countrymen play players names til schweiger udo kier ralf moellerthree names actually selfs pretty big movie biz tale goes like jack carver played til schweiger yes carver german hail bratwurst eating dudes find tils acting movie pretty badass people complained hes staying true carver agenda saw carver person perspective dont know looked like kicking storyline film demented evil mad scientist dr krieger played udo kier making geneticallymutatedsoldiers gms called performing topsecret research island reminds spoiler vancouver reason thats right palm trees instead got nice rich lumberjackwoods havent gone far started cry mehehe wanna stay true bolls shenanigans movie disappointed delivers true boll experience meaning suckthere things worth mentioning imply boll good work areas film nice boat fighting scenes cromedalbino gms squad enters scene makes laugh movie far cry reeks scheisse thats poop simpletons far wanna wiff ahead btw carver gets annoying sidekick makes wanna shoot minutes hes screen,negative
cast played shakespeareshakespeare losti appreciate trying bring shakespeare masses ruin goodis scottish play favorite shakespeare know know certain rev bowdler bowdlerization tried similar victorian erain words improve perfectioni write write lines text english composition forte going movie saying goes cut,negative
fantastic movie prisoners famous actors george clooney im fan roll bad good thing movie soundtrack man constant sorrow recommand movie everybody greetings bart,positive
kind drawn erotic scenes realize amateurish unbelievable bits film ive seen sort like high school film project rosanna arquette thinking stock characters bizarre supposed midwest town pretty hard involved lessons learned brilliant insights stilted ridiculous lots skin intrigues videotaped nonsensewhat bisexual relationship heterosexual encounters absurd dance everybody playing stereotyped roles pass like million miles bad wasted film money spent starving children aids africa,negative
films simply remade bad film fails capture flavor terror 1963 film title liam neeson excellent cast holds exception owen wilson bring right feel character luke major fault version strayed far shirley jackson story attempts grandiose lost thrill earlier film trade snazzier special effects bad film enjoy friction terror older version,positive
movie 10 awful movies horrible wasnt continuous minute wasnt fight monster chance character development busy running sword fight emotional attachment big bad machine wanted destroy scenes blatantly stolen movies lotr star wars matrix examplesthe ghost scene end stolen final scene old star wars yoda obee vader spider machine beginning exactly like frodo attacked spider return kings elijah wood victim films waitit hypnotizes stings victim wraps upuh helloand machine vs humans theme matrixor terminatorthere examples waste time tell nazis nazis juvenile story line rushed juvenile conclusion movie decide childrens movie adult movie wasnt awful real disappointment save money,negative
remember filmit film watched cinema picture dark places nervous 7475 dad took brother sister newbury cinema newbury berkshire england recall tigers lots snow film appearance grizzly adams actor dan haggery think tigers gets shot dies knows find dvd etc let knowthe cinema turned fitness club big shame nearest cinema 20 miles away love hear seen film like,positive
awful film real stinkers nominated golden globe theyve taken story famous female renaissance painter mangled recognition complaint theyve taken liberties facts story good perfectly fine simply bizarre accounts true story artist far better film come dishwaterdull script suppose werent naked people factual version hurriedly capped end summary artists life saved couple hours theyd favored rest film brevity,negative
success die hard sequels surprise 1990s glut die hard movies cashed wrong guy wrong place wrong time concept cliffhanger die hard mountain time rescue sly stop mom shoot stallones careercliffhanger big nitpickers dream especially expert mountain climbing basejumping aviation facial expressions acting skills excuses dismiss film overblown pile junk stallone managed outacted horse forget nonsense actually lovable undeniably entertaining romp delivers plenty thrills unintentionally plenty laughsyouve got love john lithgows sneery evilness tick box band baddies best permanently harassed hapless turncoat agent rex linn travershe henry portrait serial killer michael rooker noteworthy cringeworthy performance hal insists constantly shrieking painful disbelief captors man hurt anybody whilst surely cant look like ralph waites frank character grinning girl plummets deathmention londons burning actor craig fairbrass brit bad guy comes cropper whilst hal human football yes cant help enjoy bit hal needed good kickingso forget better judgement cares happen lower acting expectations turn volume enjoy youre looking qaulen hes wearing helicopter,positive
terrible misfortune view bmovie entiretyall save time money got worst bmovie time shouldnt called bmovie like fmovie fails aspects good movie story interesting actors paperthin believable bad direction action sequences fake funnyalmostthe movie packed crappy oneliners respectable person find amusing little bitthis movie supposed geared men women utterly unattractive especially old wrinkled thing comes end try appear sexy weird horrible costumes fail miserablyeven ridiculous bmovies laughs painful watch,negative
absolutely stunning movie 25 hrs kill watch wont regret fun rajnikanth carries movie shoulders isnt liked music arrehman takes time grow heard times start liking,positive
lets things straight anime fan matter fact watch speed racer time preschool b like bmovies theyre hilarious c like godzilla movies lotmoving movie comes like going usual bmovie crappy fx sudden boom anime comes movie goes wwwaaaaayyyyy downhillthe animation bad cheap worse remember speed racer crissakes fact cheap scenes movie vividly remember bunch kids run school kids fx terrible dinosaurs look worse godzilla addition transition live action animation unorganized dialogue voicesespecially english dub viewed horrid begging dad tape dvd vhs player thing kept surviving cracking jokes comments like robots joelmike mst3k pick season honestly way barely enjoy movie survive timeheck im planning fellow otaku pal halloween bmovie night stupid pretty painful watch unintentionally hilarious time im giving movie 310 improvement 0510 originally going itaccording grading scale 310 means pretty boring bad fun counting find way fun fun counting 15,negative
worst movie saw worldfest received applause think receiving recognition based known actors film great jbeals shes movie minutes mparker better actress allowed rest acting hard judge movie ridiculous predictable main character totally unsympathetic bore watch real emotional depth story movie revolving actor cant work doesnt feel original development cop feels like straighttovideo movies saw 90s good standards,negative
karen carpenter story shows little singer karen carpenters complex life fails giving accurate facts detailscynthia gibb portrays karen fine election good actress plays naive sort dumb karen carpenter think role needed stronger character stronger personalitylouise fletcher role agnes carpenter terrific great job karens motherit great songs included soundtrack album unfortunately werent movie ratings usa countries,positive
cell exotic masterpiece dizzying trip vast mind serial killer talented director conclusive evidence achieved human beings unleash uninhibited imaginations boldness work pushing aside thoughts fall formulas cliches creating truly magnificent best movie year dateive read numerous complaints film style substance poorly cast characters bad acting negatively criticize film miss point movie landmark tradition future movies hopefully follow cell opened door world imagination slam door face tell director tarsem singh dont want personally welcome movie tarsem love try challenge himweve heard talk going inside mind serial killer yes agree genre bit overworked 90s movies trying depict makes serial killers tick worked failed cell blaze trail given new twist physically transported mind presented fascinating journey mysterious subject matter studiedi like movie bog scientific jargon trying explain jennifer lopez actually gets enter brain instead lies laboratory table wrapped looks like long twizzlers jaunted entity cell wants let guess thats people dont like true like explanations movies movie ventures new ground let desires simply ini noticed film dark showed reality maybe contrast bright visuals inside brain nonetheless set design simply astonishing wouldnt surprised film took home oscars cinematography best costumes best director like itd nominated best pictureive noticed ive kind repeating theres cant stress fantastic thought cell walk movie open mind taken wonders eyepopping feast assured good time guess film little people writing weird crazy psychology imagination human mind right alley leaving theater heard audience member movie sure lot good drugs want smoking 4,positive
film tried things stinging political satire hollywood blockbuster sappy romantic comedy family values promo list goes failed miserably interest turning endalthough appreciate spirit war inc depresses clumsy effort especially taken targets reflect lack existence critique simply poor writing direction production particular filmthere critique corporatization war poking fun way diminishes true atrocity happening reminds bit kings similarly trivializes genuine cause concern,negative
movie frustrating energetic totally prepared good time thought id able stand wrong weird looping like watching americas funniest home videos damn parents hated stereotypical latino family need speak person responsible need talk little girl hanging hated mention final scene transcends gloriously bad badness movie crappy dancing horrible beautiful,negative
war movie hollywood genre redone times clichd dialogue rehashed plot overthetop action sequences unavoidable conflict dealing largescale combat war movie comes goes grain brings truly original compelling story life silver screen civil warera cold mountain starring jude law nicole kidman rene zellweger filmthen calling cold mountain war movie entirely accurate true film opens literally quickanddirty battle sequence puts glory director edward zwick shame cold mountain civil war period people times story centers disgruntled confederate soldier inman played jude law disgusted gruesome war homesick beautiful hamlet cold mountain north carolina equally beautiful southern belle left ada monroe played nicole kidman glance setup appears formulaic romantic interest home gives audience sympathy root reluctant soldiers tribulations battlefield earlier segments film relatively unimpressive somewhat contrivedcold mountain soon takes drastic turn intrepid hero inman turns deserter incidentally saving audience potentially confusing scenario wanting root confederates begins long odyssey homeward farm adas cultured ways prove little use fields soon transformed wilderbeast coming adas rescue course toughasnails ruby thewes played rene zellweger helps ada farm importantly cope loneliness isolation war brought adawithin settings vivid compelling times disturbing portrait wartorn south unfolds characters inman ada interact surprisingly complex enhanced wonderful performances brendan gleeson rubys deadbeat father ray winstone unrepentant southern lawman natalie portman deeply troubled isolated young mother greatly affected changed war northern aggression worse dark pervading antiwar message accented effective haunting score chillingly beautiful shots virginia north carolina communicated audience gruesome battle scenes scarred land traumatized people war fought weapons tactics war changed past century hellish effect land timelessly relevantdirector anthony minghella manages maintain gloomy mood film atmosphere unfortunately denigrated tepid climax little justice wonderfully formed characters love story inman ada awkwardly tacked beginning end film inherently distant abstracted absurd nature relationship way fits dismal nature rest plotmake mistake cold mountain traits feelgood romance inspiring war drama unique vision era sure entertain truly absorb audience lives people torn apart war entirely desperate rid terrible repercussions altogether,positive
taut organically gripping edward dmytryks crossfire distinctive suspense thriller unlikely message movie look devices noir cyclebivouacked washington dc company soldiers cope restlessness hanging bars end strangers apartment robert ryan drunk belligerent beats host sam levene death happens jewish police detective robert young investigates help robert mitchum whos assigned ryans outfit suspicion falls second george cooper vanished ryan slays buddy steve brodie insure silence young closes inabetted superior script john paxton dmytryk draws precise performances starring bobs ryan naturally prototypical angry white male hilt mitchum underplays characteristic alert nonchalance role central young better gloria grahame gives fullyfledged rendition smartmouthed vulnerable tramp sad sack whos leeched life paul kelly haunts small peripheral role makes memorablethe politically engaged dmytryk inevitably succumbs sermonizing pretty confined youngs reminiscence irish grandfather died hands bigots century earlier incidentally stretching chronology limit theres attempt render explanation glib ryan hates jews hillbillies andcuriously crossfire survives major change wrought novel based richard brooks brick foxhole dealt gaybashing murder homosexuality 1947 pale news holocaust begun emerge ashes europe hollywood felt emboldened register protest antisemitism studios quaked prospect offending potential ticket buyerbut change homophobia antisemitism works general specifics dont fit smoothly victims chatting lonesome drunk young soldier inviting home looks odd especially theres girlfriend tow raises question scenario retained inadvertently left discreet tipoff original engine generating ryans murderous rage,positive
ardh satya finest film indian cinema directed great director govind nihalani successful hard hitting parallel cinema turned commercial success today ardh satya inspiration leading directors indiathe film tells reallife scenario mumbai police 70s unlike police cities india mumbai police encompasses different system altogether govind nihalani creates practical outlay real life approach mumbai police environmentamongst police officers colleagues film describes story anand velankar young hotblooded cop coming poor family father harsh police constable anand suffers fathers ideologies incidences fathers atrocities mother anands approach immediate action crime inert craving job satisfaction film revolved plot anands constant efforts crime trampled seniorsthis leads frustrations achieve desired jobsatisfaction resulting frustrations anger expressed excessive violence remand rooms bars turning alcoholicthe spirit alive constantly fights system aware system metro police politicians inertly associated far end compromise unethical practice negative finally gets suspendedthe direction master piece thoroughly hard core best memorable scenes anand breaks underworld gangster rama shettys house arrest followed short conversation fantastic scenes film hairraising momentsthe practical approach script major punch alcoholism corruption political influence courage deceptions integral mumbai police today aspects dealt brilliantlyfinally films belongs man om puri portraying anand velankar traversing emotions absolutely brilliantly,positive
exposure templarios good excited find title offerings anchor bay video brought cult classics spider baby print quality excellent cant hide fact film deadly dull theres thrilling opening sequence villagers exact terrible revenge templars set thing motion movie slow ponderous ultimately unfulfilling adding insult injury movie dubbed subtitled promised video jacket,negative
significant quotes entire film pronounced halfway protagonist mafia middleman titta di girolamo physically nondescript middleaged man originally salerno southern italy introduced start film hes living nonlife elegant sterile hotel italianspeaking canton switzerland years conducting business gradually introduced pivotal apparently unremarkable scene takes place employees swiss bank normally count di girolamos cash tell 10000 dollars missing usual suitcase tightly stacked banknotes news quietly icily threatens coaxing bank manager wanting close account tells spectators bluff bluff right end fear caught appearing ridiculous says cant bluff halfway tell truth eventually bluffed halfway told truth accepted consequences life ultimately love exactly reason beginning titta di girolamos troubles initially unsympathetic character scowling taciturn curt man verge 50 man wont reply kind chambermaids waitresses hello goodbye point spectator cares deeply point nonlife titta decides feel concern appearing ridiculous half film described slow reveal di girolamos days nights hotel oddly disjoined deliberate pace revealing seemingly mundane irrelevant details scenes unnecessary reveal essential masterfully constructed innovative film unfolds eyes existence titta di girolamo man imagination identity life unsympathetic character unexpectedly end loving feeling thought conveyed elegantly edited sequences interesting use music theme scottish band boards canada especially stood contrast way hollywood italy treat mobsters odds release films le conseguenze dellamore limbalsamatore interesting element way film use protagonists insomnia unlike machinist far explicit way al pacino film insomnia le conseguenze dellamore uses condition symbolise deeper emotional malaise thats rammed deep obscurity unconscious impossible pinpoint cause young sympathetic hotel waitress sofia played olivia magnani granddaughter legendary anna memory tittas best friend man hasnt seen 20 years unexpectedly provide tiny window life titta eventually tentatively accepts look explicitly spelt spectator knows man like titta accepting consequences love unimaginable consequences film single scene sex violence film unfolds time concedes spectators expectations le conseguenze dellamore fine representative small quiet discreet renaissance taking place italian cinema decline cinecitt second half 70s world waiting italy produce il postinolike fare la vita bellastyle films neglecting explore fine creations like le conseguenze dellamore limbalsamatore loss world,positive
watched film expecting got pack 5 films pretty terrible way fiver expect know right terrible movie stretching interesting points occasional camcorder view nice touch drummer like drummer ie damned annoying thats actually problem boring assume attempt build tension lot happens utterly tedious thumb fast forward button ready press movie gave seriously lead singer band great looking coz dont half mention beautiful hell lot thought looked bit like meercat havent mentioned killer im gonna worth explaining far im concerned star london reason watch exception london actually funny wasnt acting talent ive certainly seen lot worse ive seen lot better best avoid bored watching paint dry,negative
bought film blockbuster 300 sounded interesting bit ranmaesque idea dragging skeleton cute girl miniskirt restricted viewing sticker thought going sweet sincere coming age story weird indie edge 100 wronghaving watched wonder got restricted sticker hardly foul language little violence closest thing nudity honestly dont usually hoping girl nightgown panties panties lot movie matter shes wearing miniskirt sort antireligious humor tame lame caricatured insincere derivative unoriginal worst funny slightestit better listen ray stevens jesus wear rolex television barely qualify pg13 rated blockbuster refuses let age 17 rent thisas pornographic little kid rent edited version requiem dream insist zack reba worseit wayin way worries methe thing left offend people idea suicide beginning anybody needs movies honestly portrayed suicides better ones like virgin suicides teenagers movies rated r purely suicide aspect little chance turning story ive writing pg13 movie main characters half suicide leading causes death teenagers think number 2 chances teens affected itjust movie 210,negative
plot death little children hopper investigate killings movie appears troubles daughter end serial killer caught thats find dunnit terrible acting actors unbelievable bad actors including hopper like waste time dont watch movie ive warned,negative
watched movie lost plot didnt begin withwhere begin achingly tedious scenes heroine sitting house actually sense menace foreboding created apparently constant thunderstorms strangely actually heard housegreat double glazing house apparently miles town hours walk away girl serves purpose plot provide surprisingly quick gory murder tedium unbearable beginning suggests spate 20 killings area apparent killer ventures far house bizarre ritual salt pepper pretty sums films inherent lack directionadd lead actress cant act willing completely irrelevant nude shower scenes video truly nasty way hopegiven following simply banned uk 80s final surprisingly extended murder offers curiosity value classic daft murder dont worryits telegraphed minutes beforeafter walk woods victim comes steep upward slope obviously struggle halfway figure dressed black brandishing large scythe slide run like rest course struggle stand conveniently nice upright murder weaponit movie,negative
okay series kind takes route week week david morses character helps ride bit pickle whats wrong david morse greatest character actors certainly coolest series created david koepp great writer heavendue lack love cant going season series know rubbish baffles lets hope good past series,positive
sitting pile dung husband wondered actually product experiment computer program produce movie listless formulaic propaganda thrown face film provesdisappointinglythat work humans conspiracy theorist quotes like steal declaration independence protect like ways justify actions like invasion iraq etc fact nicholas cage spews lines like use declaration independence bargaining chip straight face husband wonder entire cast took valium shooting scene reasoning plot turn new clue truly ridiculous impossible follow theres bonus plot misogyny dr whateverhernamewas chided involved shutting shes clearly movie looks felt need slap dr title character gravity point cages character says dont shut camera pans looking poutily hands like shes child truly grotesque benefit movie astonishingly bad laughs scary thing majority people watching movie enjoy creepy,negative
clichs movies type substance plot went end movie felt like sucker watching production good script acting bmovie quality casting poor good actors mixed crumby actors good actors didnt hold lift movie worthy words meet minimum requirement lines james wood cuba gooding jr play caricatures movies looking mindless entertainment wouldnt recommend movie,negative
movie based book splendored thing han suyin tackles issues race relations asians whites topic comes hans personal experiences eurasian growing china background beautiful hong kong settings gives love story unique daring atmosphere timeother story stereotypical romance memorable song remembered movie beautiful jennifer jones looks gives wonderful oscar nominated performance doctor mixed breed advent communism mainland china william holden looked better playing romantic lead journalist covering war torn regions world acting notch chemistry lovers provides genuine moments silver screen affection sure melt hearts romantically inclinedthe cinematography brings fiftys hong kong especially hilltop overlooking harbor lovers spend intimate moments ending real tearjerker consider sentimental romances pass enjoy classic hollywood love stories shining example,positive
films seen rage got worst direction logic continuity changes plotscript dialog cry pain come crappy gary busey know b movies sure w movie wwastetake example dozen fbi local law officers surround trailer house jeep wagoneer inside jeep confused cops seconds huge gun battle ensues killed straight cops blast away jeep gary company blasting away cops fall like dominoes jeep gary drives circles hit single bulletpellet killed gary noticeddamn guy tough truly miracle sixshooter held 300 bullets miracle,negative
heard good things states grace came open mind thought gods army okay thought maybe dutcher improved matured filmmaker film began shaky acting thought maybe better unfortunately picture starts introducing elders mormon missionaries audience know grow care instead story degenerates highly improbable series unfortunate events highlighting blatant disobedience missionaries undeniably exists rarely level dutcher portrays laughabledutchers success movie successful alienation target audience unrealistically inaccurately portraying lives mormon missionaries dutcher accomplishes angering predominantly mormon audience film way reflects reality missions like dutcher shows served mormon mission attest fact gang life california certainly contains explicit language occasional mild vulgaritythe conclusion im assuming supposed touch audience inspire believe forgiveness available unbelievable cmon entire mission gathers elder sent home mom girl standing right cheesy time dutcher try making movie identify,negative
movie struck home 29 remember 80s father working factory figured worked hard pride gave american dream house kids car ive noted degree unlike father quit ninth grade keen sense greed laziness cant anywherei like know movie dvd vhs tv saw hour ago ic ant find id love friends pseudo friends family relatives think remind time americans work sake feeling honor pride accomplished think feeling heavy downward spiral things overseas,positive
disclaimer ive seen movie 56 times 15 years saw musical week allowed judge movie tainted wasnt musical tainted watched musical actually believe michael douglas worked role kasey think let dance scene best parts movie worthwhile addition compared musical dancers singing movie superior musical cast 10 times bigger easier movie course decors lighting dancing singing superior movie expected delivered songs common musical better movie new ones good ones movie delivers musical opinion especially compared musical decors bad point movie obvious cuts actors talking dubbed singers singing portions characters dancing impeccable end product enjoyable musical,positive
protocol implausible movie saving grace stars goldie hawn good cast supporting actors story revolves ditzy cocktail waitress famous inadvertently saving life arab dignitary story goes downhill halfway movie goldies charm doesnt save movie goldie hawn fan dont way film,negative
film classified drama idea john voight mary steenburgen trying erase cv historically accurate xena hercules abraham moses got melded noah lot abrahams nephew lot turns thousands years born canaanites wandered earthreally scriptwriters thinking ignorance remember noah animals lot canaanites stuff sunday school trying offend maximum number people planet possible christians jews muslims historians archaeologists geologists psychologists linguists matter fact offended modicum taste winced,negative
preston sturgis power glory unseen public nearly thirty years late 1990s resurfaced showed television meantime gained notoriety pauline kaels citizen kane book suggested herman mankiewicz orson welles screenplay kane based sturgis screenplay mentioned beginning thread film imdb web site kael overstated casethere narrators turns dealing life charles foster kane newsreel representing ralston henry luce clone thatchers memoirs bernstein jed leland susan alexander kane raymond butler different slant kane reflecting faith disappointment hatred man course reveals failings telling version kanes story method leads frequent overlapping retellings incidentthis situation power glory yes like kane legendary business leader tom garner spencer tracy man rose head successful railroad system country narrators garners right hand man henry ralph morgan wife sarah padden restricts nearly dimensional view times kane garner henry narrates talking boss friend respected loved wife like voice skeptical public sees flaws henrytypical example worked way tom antilabor later years unions troublemakers care slowed shenanigans henry describes toms confrontation union major walkout preoccupied detriment home life henrys wife reminds tom scabs violence end strike apparently blowing unions headquarters killing people views man pure white pure blackim knocking power glory duplicating kanes success films including orson welles films aware story presented hold ones interest end thanks performances tracy colleen moore wife sally tragedy worldly success pair fully brought homewhen marry tom wants wife family benefits america great business success comes cost tom gets deeply involved running railroad empire expands improves constantly takes away home loses touch sally notices eve helen vinson younger woman mistress sally learns unfaithful behavior destroys hersimilarly tom gets shock makes martyr eyes henry eve marries tom presents son turns eves son toms son tom jr philip trent discovery incestuous cuckolding causes tom shoot himselfthe film total success action jumps times unconvincingly business real note scene tom tells board directors plans purchase small rival train line discusses use debentures financing plans sturgis came wealthy background bring type detail rate film citizen kane interest movie lovers attempt business realism social commentary depression america,positive
average surprisingly tame fulci giallo means bad normal standards redeemed solid buildup nice touches neat time twist issues visions clairvoyancethe genres wellknown weaknesses gear banal dialogue wooden acting illogical plot points finale goes long denouement proves lame shall limp affairfulcis ironic handling giallo norms amusing yellow clues look3 10 limping killers,negative
return 36th chamber classic kungfu movies shaw produces 70s 80s genre equivalent spaghetti westerns hollywood protagonist gordon liu counterpart westerns clint eastwood digitally remastered new print fantastic film fest presented shaw scope like good old daysthis film simple story good versus evil told 3 acts sums narrative martial arts films eraact sets premise workers dyemill small village unhappy lot wages cut 20 incoming manchu gangsters cant exploitation martial arts skilled gangsters boss minor success getting liu impersonate highly skilled shaolin monk best comedy sequences rouse got exposed pushed limit credibility impersonating timesact shows protagonist wanting mob real martial arts embarks journey shaolin temple try infiltrate learn martial arts sly slapstick moments finally gets accepted abbot impersonated disappointed teaching methods kinda like mr miyagis style karate kid instead painting fences gets erect scaffoldings temple good man unwittingly builds strength endurance learns kungfu unorthodox wayact fight fest begins cheesy sound effects obvious noncontact film given maximum impact treatment refreshing watching fight scenes wide angled shots highlight clarity detail sparring partners use slowmotion showcase stunts different angles find speed fights tad slow pause moves yuen wo ping style adnausem hollywood flicks sure dont fight scenes like return 36th chamber gets repeat screening monday youre game nostalgic trip memory lane waiting,positive
spoilers real life movies familiar story happens young men war zone gun rifle hands case young innocent handling firing gun jimmy davis franchot tone repeated thousands times centuries men like jimmy davis forced arms countryjimmy wanted kicked army encouraged stay belted mouth good friend fred p willis spencer tracy ended lines france jimmys unit pinned german machine gun nest single handedly commission picking half dozen german soldiers safety nearby church steeple jimmy gunned surviving german raised arms surrender artillery shell hit steeple seriously wounding himrecovering wounds army hospital jimmy fell love army volunteer nurse rose duffy gladys george rose love jimmys good friend happy lucky fred despite obnoxious antics fred lost fighting western rose thinking killed fell love later married jimmy fred unexpectedly showed french town jimmy fully recovered wounds stationed things got sticky rose accepted jimmys proposal marriage herwith wwi jimmy marrying rose left fred whos love bitter resentful young man accident fred ran jimmy streets new york city discovered shock surprise completely changed meek nonviolent person knew sent war european western smug sure ability shoot gun jimmy mobster new york citys underworld fred later found wife rose idea jimmy involved jimmy telling works law abiding inoffensive insurance adjusterjimmys life crime came circle rose found secret life ratted police prevent executing valentine day like massacre gang members dressed cops rival mobsters trial jimmy came senses admitted guilt willing face music year sentence life spoiler alert hearing rumors fellow convicts rose best friend fred affair jimmy broke prison ending fugitive law freds circus works manger barker jimmy seeing rose fred true like trial sudden change heart thought going prison years added sentence jimmy jimmy decided end letting police tracked job didnt heart,positive
bela lugosi appeared low budget chillers monogram studios 1940s corpse vanishes better onesbela plays mad scientist kidnaps young brides kills extracts fluid bodies ageing wife looking young reporter doctor stay night home discover responsible brides deaths following morning report murders police mad scientist shot drops dead shortly afterwardsyou got movie scientists assistants consist old hag hunchback dwarf sons thunderstorm spooky passages belas house bela wife find sleep better coffins beds moviethe corpse vanishes worth look especially bela lugosi fans great funrating 3 stars 5,positive
believe enjoyed anthology stories better par linking story surprise ending hooked alot familiar faces asking seen forget running time listed new lines tape aint 103 minutes according vcr timer imdb space maggot douses campfire special way hikes 8,positive
33 percent nations nitwits support w bush movie shows aftermath french revolution terror 1794 strikingly similar post 911 sociopolitical landscape maybe stop worrying saving face awhupping deserve shame politician ruins country voted cant denied right vote theyve clearly shown sense characterwhat stands movie ambiguity character hopelessly doctrinaire robespierre haunted man simplistic reductive ideology cant help elucidate boundaries safety totalitarianism execution murder selfdefense patriotism legalistic litmus tests aggravate hopeless situation hes helped create sound like belligerent overprivileged retarded yale cheerleaders know wojciech pszoniak blows slovenly deparidieu screen sympathetic robespierres plight comforting know shortly film ends hell jaw shot sent guillotine,negative
mentioned board difficult fake documentary requires tremendous skill pacing patience directorial distance plausible premise narrative flow believable acting aka great acting case love machine starts faux hand 20minute mark 60 minutes left watch viewer starts realize taken downhill theredirector gordon eriksen simply peaked soon fair eriksen problems started early explains extras began wanting real doc couldnt funding settled cheaper way making filmthe premise people secret lives posting porn website interesting 199798 film eriksen lot tricky stuff pushy host handheld cameras zooms grainy blacks whites guess elicit sense authenticity doesnt work film confusing forced ultimately brings believability actors pretty awful dialogue,negative
